"";"lm1";"l0";"l1";"a";"l_stop"
"296";-5844,77352622707;-5844,77344300894;-5844,77336014215;0,995778044434327;-5844,75381542438
"297";-5844,77344300894;-5844,77336014215;-5844,77327761453;0,995906961640018;-5844,75319722022
"298";-5844,77336014215;-5844,77327761453;-5844,77319541445;0,996031213112355;-5844,75256597626
"299";-5844,77327761453;-5844,77319541445;-5844,77311353065;0,996152354246919;-5844,75191388105
"300";-5844,77319541445;-5844,77311353065;-5844,77303195232;0,996269545453253;-5844,75124532752
"301";-5844,77311353065;-5844,77303195232;-5844,77295066902;0,996383285733282;-5844,75055760508
"302";-5844,77303195232;-5844,77295066902;-5844,77286967074;0,996493675167006;-5844,74985004643
"303";-5844,77295066902;-5844,77286967074;-5844,7727889478;0,996600483919805;-5844,74912425234
"304";-5844,77286967074;-5844,7727889478;-5844,77270849091;0,996704305595706;-5844,74837621905
"305";-5844,7727889478;-5844,77270849091;-5844,7726282911;0,996804765004783;-5844,74760867353
"306";-5844,77270849091;-5844,7726282911;-5844,77254833971;0,996902380907263;-5844,74681769786
"307";-5844,7726282911;-5844,77254833971;-5844,77246862844;0,996996740174974;-5844,74600675615
"308";-5844,77254833971;-5844,77246862844;-5844,77238914925;0,997088453937299;-5844,7451706957
"309";-5844,77246862844;-5844,77238914925;-5844,77230989442;0,997177161901734;-5844,74431285549
"310";-5844,77238914925;-5844,77230989442;-5844,77223085649;0,997263213260155;-5844,74343006722
"311";-5844,77230989442;-5844,77223085649;-5844,77215202827;0,99734668907921;-5844,74252147893
"312";-5844,77223085649;-5844,77215202827;-5844,77207340284;0,997427512797017;-5844,74158805452
"313";-5844,77215202827;-5844,77207340284;-5844,77199497351;0,997505852428935;-5844,74062805902
"314";-5844,77207340284;-5844,77199497351;-5844,77191673385;0,997581787907729;-5844,73964062816
"315";-5844,77199497351;-5844,77191673385;-5844,77183867761;0,997655530354479;-5844,73862296151
"316";-5844,77191673385;-5844,77183867761;-5844,77176079882;0,997726608098724;-5844,73758202957
"317";-5844,77183867761;-5844,77176079882;-5844,77168309169;0,997795912444285;-5844,73650487881
"318";-5844,77176079882;-5844,77168309169;-5844,77160555062;0,997862848572221;-5844,73540065441
"319";-5844,77168309169;-5844,77160555062;-5844,77152817024;0,997927813805973;-5844,73426316154
"320";-5844,77160555062;-5844,77152817024;-5844,77145094533;0,997990800044725;-5844,73309251815
"321";-5844,77152817024;-5844,77145094533;-5844,77137387089;0,998051482630009;-5844,73189551844
"322";-5844,77145094533;-5844,77137387089;-5844,77129694206;0,998110915834645;-5844,73065104991
"323";-5844,77137387089;-5844,77129694206;-5844,77122015415;0,998168049214894;-5844,72938101994
"324";-5844,77129694206;-5844,77122015415;-5844,77114350264;0,99822371872403;-5844,72806735479
"325";-5844,77122015415;-5844,77114350264;-5844,77106698317;0,998277369087372;-5844,72672338531
"326";-5844,77114350264;-5844,77106698317;-5844,77099059153;0,998329522826693;-5844,7253365509
"327";-5844,77106698317;-5844,77099059153;-5844,77091432363;0,998380136558186;-5844,72390767254
"328";-5844,77099059153;-5844,77091432363;-5844,77083817554;0,998429131668481;-5844,72243916448
"329";-5844,77091432363;-5844,77083817554;-5844,77076214344;0,998476764240873;-5844,72092331474
"330";-5844,77083817554;-5844,77076214344;-5844,77068622366;0,998522659207684;-5844,71937266313
"331";-5844,77076214344;-5844,77068622366;-5844,77061041267;0,998567146280388;-5844,71777712863
"332";-5844,77068622366;-5844,77061041267;-5844,77053470699;0,998610846330173;-5844,71611271227
"333";-5844,77061041267;-5844,77053470699;-5844,77045910333;0,998652451037657;-5844,71443013083
"334";-5844,77053470699;-5844,77045910333;-5844,77038359846;0,998693242145429;-5844,71267879809
"335";-5844,77045910333;-5844,77038359846;-5844,77030818927;0,998732788169574;-5844,71087564151
"336";-5844,77038359846;-5844,77030818927;-5844,77023287277;0,998770896502247;-5844,70903059834
"337";-5844,77030818927;-5844,77023287277;-5844,77015764604;0,998808038060571;-5844,70712118735
"338";-5844,77023287277;-5844,77015764604;-5844,77008250627;0,998844131009157;-5844,70515047369
"339";-5844,77015764604;-5844,77008250627;-5844,77000745074;0,9988788513597;-5844,70313729566
"340";-5844,77008250627;-5844,77000745074;-5844,76993247681;0,99891266137797;-5844,70105568212
"341";-5844,77000745074;-5844,76993247681;-5844,76985758194;0,998945686681596;-5844,69889583736
"342";-5844,76993247681;-5844,76985758194;-5844,76978276366;0,998977337411354;-5844,69669730042
"343";-5844,76985758194;-5844,76978276366;-5844,76970801957;0,99900827306648;-5844,69441515888
"344";-5844,76978276366;-5844,76970801957;-5844,76963334737;0,999038280760034;-5844,6920635287
"345";-5844,76970801957;-5844,76963334737;-5844,76955874482;0,999067256448133;-5844,68965150178
"346";-5844,76963334737;-5844,76955874482;-5844,76948420975;0,999095461640069;-5844,68715751877
"347";-5844,76955874482;-5844,76948420975;-5844,76940974005;0,999122951903071;-5844,6845747284
"348";-5844,76948420975;-5844,76940974005;-5844,76933533371;0,999149270337309;-5844,6819479426
"349";-5844,76940974005;-5844,76933533371;-5844,76926098873;0,999175290666953;-5844,67918844333
"350";-5844,76933533371;-5844,76926098873;-5844,76918670321;0,999200128911073;-5844,67638912916
"351";-5844,76926098873;-5844,76918670321;-5844,76911247531;0,999224366849896;-5844,67348695505
"352";-5844,76918670321;-5844,76911247531;-5844,76903830323;0,999248123211928;-5844,67046321778
"353";-5844,76911247531;-5844,76903830323;-5844,76896418522;0,999270855180048;-5844,66738770834
"354";-5844,76903830323;-5844,76896418522;-5844,76889011961;0,999293097932294;-5844,66418926106
"355";-5844,76896418522;-5844,76889011961;-5844,76881610477;0,999314541480426;-5844,66091153372
"356";-5844,76889011961;-5844,76881610477;-5844,76874213911;0,999335563024505;-5844,65749529307
"357";-5844,76881610477;-5844,76874213911;-5844,76866822109;0,999355840308451;-5844,65399106309
"358";-5844,76874213911;-5844,76866822109;-5844,76859434923;0,99937556691142;-5844,65036593662
"359";-5844,76866822109;-5844,76859434923;-5844,76852052208;0,9993947278707;-5844,64662086866
"360";-5844,76859434923;-5844,76852052208;-5844,76844673824;0,999413357569722;-5844,64274742018
"361";-5844,76852052208;-5844,76844673824;-5844,76837299636;0,999431379667439;-5844,63876111332
"362";-5844,76844673824;-5844,76837299636;-5844,76829929511;0,999448989047344;-5844,63461657967
"363";-5844,76837299636;-5844,76829929511;-5844,76822563321;0,999465998691781;-5844,63035601128
"364";-5844,76829929511;-5844,76822563321;-5844,76815200943;0,999482566875743;-5844,62593907392
"365";-5844,76822563321;-5844,76815200943;-5844,76807842257;0,999498617674834;-5844,62138404104
"366";-5844,76815200943;-5844,76807842257;-5844,76800487144;0,999514359319524;-5844,61662667761
"367";-5844,76807842257;-5844,76800487144;-5844,76793135493;0,999529394720716;-5844,61178793515
"368";-5844,76800487144;-5844,76793135493;-5844,76785787191;0,999544303244362;-5844,60667715949
"369";-5844,76793135493;-5844,76785787191;-5844,76778442134;0,999558551753696;-5844,60147240009
"370";-5844,76785787191;-5844,76778442134;-5844,76771100217;0,999572423202194;-5844,59607452183
"371";-5844,76778442134;-5844,76771100217;-5844,76763761338;0,999586139302421;-5844,5903837418
"372";-5844,76771100217;-5844,76763761338;-5844,76756425401;0,999599228278663;-5844,58459233444
"373";-5844,76763761338;-5844,76756425401;-5844,7674909231;0,999612023295662;-5844,57855571567
"374";-5844,76756425401;-5844,7674909231;-5844,76741761973;0,999624436555613;-5844,57230853652
"375";-5844,7674909231;-5844,76741761973;-5844,76734434301;0,999636516615748;-5844,56582181644
"376";-5844,76741761973;-5844,76734434301;-5844,76727109205;0,999648436287427;-5844,55898676577
"377";-5844,76734434301;-5844,76727109205;-5844,76719786601;0,999659685837222;-5844,55209922127
"378";-5844,76727109205;-5844,76719786601;-5844,76712466408;0,999670835262787;-5844,54481094739
"379";-5844,76719786601;-5844,76712466408;-5844,76705148545;0,999681672829718;-5844,53723970202
"380";-5844,76712466408;-5844,76705148545;-5844,76697832934;0,999692210192313;-5844,529369457
"381";-5844,76705148545;-5844,76697832934;-5844,766905195;0,999702459057226;-5844,5211824459
"382";-5844,76697832934;-5844,766905195;-5844,76683208171;0,99971229438531;-5844,51277981824
"383";-5844,766905195;-5844,76683208171;-5844,76675898873;0,999722038811791;-5844,50387099875
"384";-5844,76683208171;-5844,76675898873;-5844,76668591539;0,999731430638528;-5844,4946752926
"385";-5844,76675898873;-5844,76668591539;-5844,766612861;0,999740593663884;-5844,4850644641
"386";-5844,76668591539;-5844,766612861;-5844,76653982491;0,999749490035064;-5844,47506322937
"387";-5844,766612861;-5844,76653982491;-5844,76646680648;0,99975816904228;-5844,46459988183
"388";-5844,76653982491;-5844,76646680648;-5844,7663938051;0,999766630236271;-5844,45365256632
"389";-5844,76646680648;-5844,7663938051;-5844,76632082017;0,999774586638765;-5844,44261118002
"390";-5844,7663938051;-5844,76632082017;-5844,76624785108;0,999782947263874;-5844,43013944069
"391";-5844,76632082017;-5844,76624785108;-5844,76617489728;0,999790503248515;-5844,41801428208
"392";-5844,76624785108;-5844,76617489728;-5844,76610195821;0,999798051583627;-5844,40499816775
"393";-5844,76617489728;-5844,76610195821;-5844,76602903334;0,99980530529723;-5844,39154185631
"394";-5844,76610195821;-5844,76602903334;-5844,76595612213;0,999812762855982;-5844,37662332089
"395";-5844,76602903334;-5844,76595612213;-5844,76588322408;0,999819463753335;-5844,36216989252
"396";-5844,76595612213;-5844,76588322408;-5844,76581033868;0,999826480238472;-5844,34584229932
"397";-5844,76588322408;-5844,76581033868;-5844,76573746547;0,999832651899254;-5844,33035153432
"398";-5844,76581033868;-5844,76573746547;-5844,76566460396;0,999839550571866;-5844,31162857742
"399";-5844,76573746547;-5844,76566460396;-5844,7655917537;0,999845578842112;-5844,29390114204
"400";-5844,76566460396;-5844,7655917537;-5844,76551891425;0,999851684852584;-5844,2744790352
"401";-5844,7655917537;-5844,76551891425;-5844,76544608516;0,99985764378577;-5844,25392139469
"402";-5844,76551891425;-5844,76544608516;-5844,76537326603;0,999863368029645;-5844,23248783884
"403";-5844,76544608516;-5844,76537326603;-5844,76530045642;0,999869094655842;-5844,20917288043
"404";-5844,76537326603;-5844,76530045642;-5844,76522765596;0,999874498789926;-5844,18522266146
"405";-5844,76530045642;-5844,76522765596;-5844,76515486425;0,999879742581663;-5844,15992852834
"406";-5844,76522765596;-5844,76515486425;-5844,7650820809;0,999885075756292;-5844,1318390161
"407";-5844,76515486425;-5844,7650820809;-5844,76500930556;0,999890085906187;-5844,10297094996
"408";-5844,7650820809;-5844,76500930556;-5844,76493653786;0,999894922772862;-5844,07249295438
"409";-5844,76500930556;-5844,76493653786;-5844,76486377745;0,999899836180786;-5844,03852245131
"410";-5844,76493653786;-5844,76486377745;-5844,76479102399;0,999904501093463;-5844,00303871225
"411";-5844,76486377745;-5844,76479102399;-5844,76471827716;0,999908892342401;-5843,96631991608
"412";-5844,76479102399;-5844,76471827716;-5844,76464553661;0,99991355986001;-5843,92320478512
"413";-5844,76471827716;-5844,76464553661;-5844,76457280206;0,999917665963474;-5843,88123743345
"414";-5844,76464553661;-5844,76457280206;-5844,76450007318;0,999921960663248;-5843,83262127731
"415";-5844,76457280206;-5844,76450007318;-5844,76442734968;0,999926056303154;-5843,78100176113
"416";-5844,76450007318;-5844,76442734968;-5844,76435463126;0,999930152868919;-5843,7233191412
"417";-5844,76442734968;-5844,76435463126;-5844,76428191765;0,999933837576879;-5843,66533789562
"418";-5844,76435463126;-5844,76428191765;-5844,76420920857;0,999937610585487;-5843,59887470413
"419";-5844,76428191765;-5844,76420920857;-5844,76413650374;0,999941659505863;-5843,51799364403
"420";-5844,76420920857;-5844,76413650374;-5844,76406380292;0,999944858511544;-5843,4456950757
"421";-5844,76413650374;-5844,76406380292;-5844,76399110584;0,999948545950855;-5843,35120935821
"422";-5844,76406380292;-5844,76399110584;-5844,76391841226;0,999951833629302;-5843,25477254889
"423";-5844,76399110584;-5844,76391841226;-5844,76384572192;0,999955346998053;-5843,13602484808
"424";-5844,76391841226;-5844,76384572192;-5844,76377303461;0,999958460468905;-5843,01401097287
"425";-5844,76384572192;-5844,76377303461;-5844,76370035008;0,999961636899687;-5842,86912620302
"426";-5844,76377303461;-5844,76370035008;-5844,76362766811;0,999964776167497;-5842,70026883038
"427";-5844,76370035008;-5844,76362766811;-5844,7635549885;0,999967690536707;-5842,51414375511
"428";-5844,76362766811;-5844,7635549885;-5844,76348231101;0,999970655251956;-5842,28687721839
"429";-5844,7635549885;-5844,76348231101;-5844,76340963545;0,99997352012408;-5842,01892410844
"430";-5844,76348231101;-5844,76340963545;-5844,76333696161;0,999976322659775;-5841,69406826495
"431";-5844,76340963545;-5844,76333696161;-5844,76326428931;0,999978800019002;-5841,33539524697
"432";-5844,76333696161;-5844,76326428931;-5844,76319161833;0,999981853232499;-5840,75864030112
"433";-5844,76326428931;-5844,76319161833;-5844,7631189485;0,999984143191958;-5840,18031290022
"434";-5844,76319161833;-5844,7631189485;-5844,76304627965;0,999986633512605;-5839,32647320714
"435";-5844,7631189485;-5844,76304627965;-5844,76297361156;0,999989349220208;-5837,94025168477
"436";-5844,76304627965;-5844,76297361156;-5844,7629009441;0,999991414203576;-5836,29929065326
"437";-5844,76297361156;-5844,7629009441;-5844,7628282771;0,99999379214054;-5833,05725453995
"438";-5844,7629009441;-5844,7628282771;-5844,76275561036;0,999996207675215;-5825,60130169115
"439";-5844,7628282771;-5844,76275561036;-5844,76268294376;0,999998272796023;-5802,69094032458
"440";-5844,76275561036;-5844,76268294376;-5844,76261027711;1,00000057573565;-5970,97798348109
"441";-5844,76268294376;-5844,76261027711;-5844,76253761028;1,00000255326099;-5873,2230121924
"442";-5844,76261027711;-5844,76253761028;-5844,76246494311;1,00000456832296;-5860,66928648242
"443";-5844,76253761028;-5844,76246494311;-5844,76239227546;1,00000669600443;-5855,61485510894
"444";-5844,76246494311;-5844,76239227546;-5844,76231960719;1,00000846068913;-5853,35132236313
"445";-5844,76239227546;-5844,76231960719;-5844,76224693815;1,00001057577193;-5851,63359448013
"446";-5844,76231960719;-5844,76224693815;-5844,76217426823;1,00001226526259;-5850,68710396746
"447";-5844,76224693815;-5844,76217426823;-5844,76210159727;1,00001409236355;-5849,91893530867
"448";-5844,76217426823;-5844,76210159727;-5844,76202892517;1,00001590687537;-5849,33069886226
"449";-5844,76210159727;-5844,76202892517;-5844,76195625178;1,00001757112335;-5848,89798442493
"450";-5844,76202892517;-5844,76195625178;-5844,76188357701;1,00001916019741;-5848,55496397098
"451";-5844,76195625178;-5844,76188357701;-5844,76181090071;1,00002094941602;-5848,23101603862
"452";-5844,76188357701;-5844,76181090071;-5844,76173822277;1,00002257583918;-5847,98109056196
"453";-5844,76181090071;-5844,76173822277;-5844,76166554309;1,00002386427572;-5847,80728107371
"454";-5844,76173822277;-5844,76166554309;-5844,76159286156;1,00002552803393;-5847,60879156437
"455";-5844,76166554309;-5844,76159286156;-5844,76152017806;1,00002711658695;-5847,44200027025
"456";-5844,76159286156;-5844,76152017806;-5844,7614474925;1,00002832962074;-5847,32722906286
"457";-5844,76152017806;-5844,7614474925;-5844,76137480477;1,0000299304475;-5847,19000240018
"458";-5844,7614474925;-5844,76137480477;-5844,76130211478;1,00003100561417;-5847,10578857734
"459";-5844,76137480477;-5844,76130211478;-5844,76122942241;1,00003269376832;-5846,98473395297
"460";-5844,76130211478;-5844,76122942241;-5844,76115672759;1,00003380622808;-5846,91156759898
"461";-5844,76122942241;-5844,76115672759;-5844,76108403022;1,00003504368757;-5846,83563505415
"462";-5844,76115672759;-5844,76108403022;-5844,7610113302;1,00003648118959;-5846,75389246766
"463";-5844,76108403022;-5844,7610113302;-5844,76093862746;1,00003730553458;-5846,70985713445
"464";-5844,7610113302;-5844,76093862746;-5844,7608659219;1,00003885535477;-5846,63212368945
"465";-5844,76093862746;-5844,7608659219;-5844,76079321345;1,00003975451375;-5846,58980163125
"466";-5844,7608659219;-5844,76079321345;-5844,76072050202;1,00004109137388;-5846,53029933187
"467";-5844,76079321345;-5844,76072050202;-5844,76064778753;1,00004194024819;-5846,49448437244
"468";-5844,76072050202;-5844,76064778753;-5844,76057506991;1,00004306418688;-5846,44923460866
"469";-5844,76064778753;-5844,76057506991;-5844,76050234907;1,00004426302483;-5846,40350022944
"470";-5844,76057506991;-5844,76050234907;-5844,76042962495;1,00004519906511;-5846,36947642537
"471";-5844,76050234907;-5844,76042962495;-5844,76035689747;1,00004612247318;-5846,33726350328
"472";-5844,76042962495;-5844,76035689747;-5844,76028416657;1,00004703324872;-5846,30672889701
"473";-5844,76035689747;-5844,76028416657;-5844,76021143218;1,00004801892606;-5846,27498674934
"474";-5844,76028416657;-5844,76021143218;-5844,76013869422;1,00004902947094;-5846,24376726218
