"";"lm1";"l0";"l1";"a";"l_stop0";"l_stop"
"17247";-5843,80448457852;-5843,80448457852;-5843,80447193763;Inf;NA;-5843,80448457852
"17248";-5843,80447193763;-5843,80447193763;-5843,80445929986;Inf;NA;-5843,80447193763
"17249";-5843,80445929986;-5843,80445929986;-5843,80444666523;Inf;NA;-5843,80445929986
"17250";-5843,80444666523;-5843,80444666523;-5843,80443403373;Inf;NA;-5843,80444666523
"17251";-5843,80443403373;-5843,80443403373;-5843,80442140536;Inf;NA;-5843,80443403373
"17252";-5843,80442140536;-5843,80442140536;-5843,80440878011;Inf;NA;-5843,80442140536
"17253";-5843,80440878011;-5843,80440878011;-5843,80439615799;Inf;NA;-5843,80440878011
"17254";-5843,80439615799;-5843,80439615799;-5843,80438353901;Inf;NA;-5843,80439615799
"17255";-5843,80438353901;-5843,80438353901;-5843,80437092315;Inf;NA;-5843,80438353901
"17256";-5843,80437092315;-5843,80437092315;-5843,8043583104;Inf;NA;-5843,80437092315
"17257";-5843,8043583104;-5843,8043583104;-5843,8043457008;Inf;NA;-5843,8043583104
"17258";-5843,8043457008;-5843,8043457008;-5843,80433309431;Inf;NA;-5843,8043457008
"17259";-5843,80433309431;-5843,80433309431;-5843,80432049095;Inf;NA;-5843,80433309431
"17260";-5843,80432049095;-5843,80432049095;-5843,80430789071;Inf;NA;-5843,80432049095
"17261";-5843,80430789071;-5843,80430789071;-5843,8042952936;Inf;NA;-5843,80430789071
"17262";-5843,8042952936;-5843,8042952936;-5843,8042826996;Inf;NA;-5843,8042952936
"17263";-5843,8042826996;-5843,8042826996;-5843,80427010873;Inf;NA;-5843,8042826996
"17264";-5843,80427010873;-5843,80427010873;-5843,80425752097;Inf;NA;-5843,80427010873
"17265";-5843,80425752097;-5843,80425752097;-5843,80424493635;Inf;NA;-5843,80425752097
"17266";-5843,80424493635;-5843,80424493635;-5843,80423235483;Inf;NA;-5843,80424493635
"17267";-5843,80423235483;-5843,80423235483;-5843,80421977644;Inf;NA;-5843,80423235483
"17268";-5843,80421977644;-5843,80421977644;-5843,80420720116;Inf;NA;-5843,80421977644
"17269";-5843,80420720116;-5843,80420720116;-5843,80419462901;Inf;NA;-5843,80420720116
"17270";-5843,80419462901;-5843,80419462901;-5843,80418205996;Inf;NA;-5843,80419462901
"17271";-5843,80418205996;-5843,80418205996;-5843,80416949405;Inf;NA;-5843,80418205996
"17272";-5843,80416949405;-5843,80416949405;-5843,80415693123;Inf;NA;-5843,80416949405
"17273";-5843,80415693123;-5843,80415693123;-5843,80414437154;Inf;NA;-5843,80415693123
"17274";-5843,80414437154;-5843,80414437154;-5843,80413181496;Inf;NA;-5843,80414437154
"17275";-5843,80413181496;-5843,80413181496;-5843,80411926149;Inf;NA;-5843,80413181496
"17276";-5843,80411926149;-5843,80411926149;-5843,80410671114;Inf;NA;-5843,80411926149
"17277";-5843,80410671114;-5843,80410671114;-5843,80409416389;Inf;NA;-5843,80410671114
"17278";-5843,80409416389;-5843,80409416389;-5843,80408161976;Inf;NA;-5843,80409416389
"17279";-5843,80408161976;-5843,80408161976;-5843,80406907874;Inf;NA;-5843,80408161976
"17280";-5843,80406907874;-5843,80406907874;-5843,80405654083;Inf;NA;-5843,80406907874
"17281";-5843,80405654083;-5843,80405654083;-5843,80404400603;Inf;NA;-5843,80405654083
"17282";-5843,80404400603;-5843,80404400603;-5843,80403147434;Inf;NA;-5843,80404400603
"17283";-5843,80403147434;-5843,80403147434;-5843,80401894575;Inf;NA;-5843,80403147434
"17284";-5843,80401894575;-5843,80401894575;-5843,80400642028;Inf;NA;-5843,80401894575
"17285";-5843,80400642028;-5843,80400642028;-5843,8039938979;Inf;NA;-5843,80400642028
"17286";-5843,8039938979;-5843,8039938979;-5843,80398137864;Inf;NA;-5843,8039938979
"17287";-5843,80398137864;-5843,80398137864;-5843,80396886248;Inf;NA;-5843,80398137864
"17288";-5843,80396886248;-5843,80396886248;-5843,80395634942;Inf;NA;-5843,80396886248
"17289";-5843,80395634942;-5843,80395634942;-5843,80394383948;Inf;NA;-5843,80395634942
"17290";-5843,80394383948;-5843,80394383948;-5843,80393133263;Inf;NA;-5843,80394383948
"17291";-5843,80393133263;-5843,80393133263;-5843,80391882888;Inf;NA;-5843,80393133263
"17292";-5843,80391882888;-5843,80391882888;-5843,80390632824;Inf;NA;-5843,80391882888
"17293";-5843,80390632824;-5843,80390632824;-5843,80389383069;Inf;NA;-5843,80390632824
"17294";-5843,80389383069;-5843,80389383069;-5843,80388133626;Inf;NA;-5843,80389383069
"17295";-5843,80388133626;-5843,80388133626;-5843,80386884491;Inf;NA;-5843,80388133626
"17296";-5843,80386884491;-5843,80386884491;-5843,80385635668;Inf;NA;-5843,80386884491
"17297";-5843,80385635668;-5843,80385635668;-5843,80384387153;Inf;NA;-5843,80385635668
"17298";-5843,80384387153;-5843,80384387153;-5843,80383138949;Inf;NA;-5843,80384387153
"17299";-5843,80383138949;-5843,80383138949;-5843,80381891054;Inf;NA;-5843,80383138949
"17300";-5843,80381891054;-5843,80381891054;-5843,80380643469;Inf;NA;-5843,80381891054
"17301";-5843,80380643469;-5843,80380643469;-5843,80379396193;Inf;NA;-5843,80380643469
"17302";-5843,80379396193;-5843,80379396193;-5843,80378149227;Inf;NA;-5843,80379396193
"17303";-5843,80378149227;-5843,80378149227;-5843,80376902571;Inf;NA;-5843,80378149227
"17304";-5843,80376902571;-5843,80376902571;-5843,80375656224;Inf;NA;-5843,80376902571
"17305";-5843,80375656224;-5843,80375656224;-5843,80374410186;Inf;NA;-5843,80375656224
"17306";-5843,80374410186;-5843,80374410186;-5843,80373164457;Inf;NA;-5843,80374410186
"17307";-5843,80373164457;-5843,80373164457;-5843,80371919038;Inf;NA;-5843,80373164457
"17308";-5843,80371919038;-5843,80371919038;-5843,80370673928;Inf;NA;-5843,80371919038
"17309";-5843,80370673928;-5843,80370673928;-5843,80369429127;Inf;NA;-5843,80370673928
"17310";-5843,80369429127;-5843,80369429127;-5843,80368184634;Inf;NA;-5843,80369429127
"17311";-5843,80368184634;-5843,80368184634;-5843,80366940452;Inf;NA;-5843,80368184634
"17312";-5843,80366940452;-5843,80366940452;-5843,80365696577;Inf;NA;-5843,80366940452
"17313";-5843,80365696577;-5843,80365696577;-5843,80364453011;Inf;NA;-5843,80365696577
"17314";-5843,80364453011;-5843,80364453011;-5843,80363209754;Inf;NA;-5843,80364453011
"17315";-5843,80363209754;-5843,80363209754;-5843,80361966806;Inf;NA;-5843,80363209754
"17316";-5843,80361966806;-5843,80361966806;-5843,80360724167;Inf;NA;-5843,80361966806
"17317";-5843,80360724167;-5843,80360724167;-5843,80359481835;Inf;NA;-5843,80360724167
"17318";-5843,80359481835;-5843,80359481835;-5843,80358239813;Inf;NA;-5843,80359481835
"17319";-5843,80358239813;-5843,80358239813;-5843,80356998098;Inf;NA;-5843,80358239813
"17320";-5843,80356998098;-5843,80356998098;-5843,80355756693;Inf;NA;-5843,80356998098
"17321";-5843,80355756693;-5843,80355756693;-5843,80354515595;Inf;NA;-5843,80355756693
"17322";-5843,80354515595;-5843,80354515595;-5843,80353274805;Inf;NA;-5843,80354515595
"17323";-5843,80353274805;-5843,80353274805;-5843,80352034324;Inf;NA;-5843,80353274805
"17324";-5843,80352034324;-5843,80352034324;-5843,80350794151;Inf;NA;-5843,80352034324
"17325";-5843,80350794151;-5843,80350794151;-5843,80349554286;Inf;NA;-5843,80350794151
"17326";-5843,80349554286;-5843,80349554286;-5843,80348314728;Inf;NA;-5843,80349554286
"17327";-5843,80348314728;-5843,80348314728;-5843,80347075479;Inf;NA;-5843,80348314728
"17328";-5843,80347075479;-5843,80347075479;-5843,80345836537;Inf;NA;-5843,80347075479
"17329";-5843,80345836537;-5843,80345836537;-5843,80344597903;Inf;NA;-5843,80345836537
"17330";-5843,80344597903;-5843,80344597903;-5843,80343359576;Inf;NA;-5843,80344597903
"17331";-5843,80343359576;-5843,80343359576;-5843,80342121558;Inf;NA;-5843,80343359576
"17332";-5843,80342121558;-5843,80342121558;-5843,80340883847;Inf;NA;-5843,80342121558
"17333";-5843,80340883847;-5843,80340883847;-5843,80339646443;Inf;NA;-5843,80340883847
"17334";-5843,80339646443;-5843,80339646443;-5843,80338409347;Inf;NA;-5843,80339646443
"17335";-5843,80338409347;-5843,80338409347;-5843,80337172558;Inf;NA;-5843,80338409347
"17336";-5843,80337172558;-5843,80337172558;-5843,80335936076;Inf;NA;-5843,80337172558
"17337";-5843,80335936076;-5843,80335936076;-5843,80334699901;Inf;NA;-5843,80335936076
"17338";-5843,80334699901;-5843,80334699901;-5843,80333464034;Inf;NA;-5843,80334699901
"17339";-5843,80333464034;-5843,80333464034;-5843,80332228474;Inf;NA;-5843,80333464034
"17340";-5843,80332228474;-5843,80332228474;-5843,8033099322;Inf;NA;-5843,80332228474
"17341";-5843,8033099322;-5843,8033099322;-5843,80329758274;Inf;NA;-5843,8033099322
"17342";-5843,80329758274;-5843,80329758274;-5843,80328523634;Inf;NA;-5843,80329758274
"17343";-5843,80328523634;-5843,80328523634;-5843,80327289302;Inf;NA;-5843,80328523634
"17344";-5843,80327289302;-5843,80327289302;-5843,80326055275;Inf;NA;-5843,80327289302
"17345";-5843,80326055275;-5843,80326055275;-5843,80324821556;Inf;NA;-5843,80326055275
"17346";-5843,80324821556;-5843,80324821556;-5843,80323588143;Inf;NA;-5843,80324821556
"17347";-5843,80323588143;-5843,80323588143;-5843,80322355037;Inf;NA;-5843,80323588143
"17348";-5843,80322355037;-5843,80322355037;-5843,80321122237;Inf;NA;-5843,80322355037
"17349";-5843,80321122237;-5843,80321122237;-5843,80319889743;Inf;NA;-5843,80321122237
"17350";-5843,80319889743;-5843,80319889743;-5843,80318657556;Inf;NA;-5843,80319889743
"17351";-5843,80318657556;-5843,80318657556;-5843,80317425676;Inf;NA;-5843,80318657556
"17352";-5843,80317425676;-5843,80317425676;-5843,80316194101;Inf;NA;-5843,80317425676
"17353";-5843,80316194101;-5843,80316194101;-5843,80314962832;Inf;NA;-5843,80316194101
"17354";-5843,80314962832;-5843,80314962832;-5843,8031373187;Inf;NA;-5843,80314962832
"17355";-5843,8031373187;-5843,8031373187;-5843,80312501213;Inf;NA;-5843,8031373187
"17356";-5843,80312501213;-5843,80312501213;-5843,80311270863;Inf;NA;-5843,80312501213
"17357";-5843,80311270863;-5843,80311270863;-5843,80310040818;Inf;NA;-5843,80311270863
"17358";-5843,80310040818;-5843,80310040818;-5843,8030881108;Inf;NA;-5843,80310040818
"17359";-5843,8030881108;-5843,8030881108;-5843,80307581646;Inf;NA;-5843,8030881108
"17360";-5843,80307581646;-5843,80307581646;-5843,80306352519;Inf;NA;-5843,80307581646
"17361";-5843,80306352519;-5843,80306352519;-5843,80305123697;Inf;NA;-5843,80306352519
"17362";-5843,80305123697;-5843,80305123697;-5843,80303895181;Inf;NA;-5843,80305123697
"17363";-5843,80303895181;-5843,80303895181;-5843,8030266697;Inf;NA;-5843,80303895181
"17364";-5843,8030266697;-5843,8030266697;-5843,80301439065;Inf;NA;-5843,8030266697
"17365";-5843,80301439065;-5843,80301439065;-5843,80300211464;Inf;NA;-5843,80301439065
"17366";-5843,80300211464;-5843,80300211464;-5843,80298984169;Inf;NA;-5843,80300211464
"17367";-5843,80298984169;-5843,80298984169;-5843,80297757179;Inf;NA;-5843,80298984169
"17368";-5843,80297757179;-5843,80297757179;-5843,80296530496;Inf;NA;-5843,80297757179
"17369";-5843,80296530496;-5843,80296530496;-5843,80295304115;Inf;NA;-5843,80296530496
"17370";-5843,80295304115;-5843,80295304115;-5843,80294078042;Inf;NA;-5843,80295304115
"17371";-5843,80294078042;-5843,80294078042;-5843,80292852272;Inf;NA;-5843,80294078042
"17372";-5843,80292852272;-5843,80292852272;-5843,80291626807;Inf;NA;-5843,80292852272
"17373";-5843,80291626807;-5843,80291626807;-5843,80290401648;Inf;NA;-5843,80291626807
"17374";-5843,80290401648;-5843,80290401648;-5843,80289176792;Inf;NA;-5843,80290401648
"17375";-5843,80289176792;-5843,80289176792;-5843,80287952243;Inf;NA;-5843,80289176792
"17376";-5843,80287952243;-5843,80287952243;-5843,80286727996;Inf;NA;-5843,80287952243
"17377";-5843,80286727996;-5843,80286727996;-5843,80285504054;Inf;NA;-5843,80286727996
"17378";-5843,80285504054;-5843,80285504054;-5843,80284280418;Inf;NA;-5843,80285504054
"17379";-5843,80284280418;-5843,80284280418;-5843,80283057085;Inf;NA;-5843,80284280418
"17380";-5843,80283057085;-5843,80283057085;-5843,80281834058;Inf;NA;-5843,80283057085
"17381";-5843,80281834058;-5843,80281834058;-5843,80280611333;Inf;NA;-5843,80281834058
"17382";-5843,80280611333;-5843,80280611333;-5843,80279388914;Inf;NA;-5843,80280611333
"17383";-5843,80279388914;-5843,80279388914;-5843,80278166798;Inf;NA;-5843,80279388914
"17384";-5843,80278166798;-5843,80278166798;-5843,80276944987;Inf;NA;-5843,80278166798
"17385";-5843,80276944987;-5843,80276944987;-5843,8027572348;Inf;NA;-5843,80276944987
"17386";-5843,8027572348;-5843,8027572348;-5843,80274502277;Inf;NA;-5843,8027572348
"17387";-5843,80274502277;-5843,80274502277;-5843,80273281377;Inf;NA;-5843,80274502277
"17388";-5843,80273281377;-5843,80273281377;-5843,80272060781;Inf;NA;-5843,80273281377
"17389";-5843,80272060781;-5843,80272060781;-5843,80270840489;Inf;NA;-5843,80272060781
"17390";-5843,80270840489;-5843,80270840489;-5843,80269620501;Inf;NA;-5843,80270840489
"17391";-5843,80269620501;-5843,80269620501;-5843,80268400816;Inf;NA;-5843,80269620501
"17392";-5843,80268400816;-5843,80268400816;-5843,80267181436;Inf;NA;-5843,80268400816
"17393";-5843,80267181436;-5843,80267181436;-5843,80265962357;Inf;NA;-5843,80267181436
"17394";-5843,80265962357;-5843,80265962357;-5843,80264743583;Inf;NA;-5843,80265962357
"17395";-5843,80264743583;-5843,80264743583;-5843,80263525113;Inf;NA;-5843,80264743583
"17396";-5843,80263525113;-5843,80263525113;-5843,80262306945;Inf;NA;-5843,80263525113
"17397";-5843,80262306945;-5843,80262306945;-5843,80261089081;Inf;NA;-5843,80262306945
"17398";-5843,80261089081;-5843,80261089081;-5843,8025987152;Inf;NA;-5843,80261089081
"17399";-5843,8025987152;-5843,8025987152;-5843,80258654262;Inf;NA;-5843,8025987152
"17400";-5843,80258654262;-5843,80258654262;-5843,80257437306;Inf;NA;-5843,80258654262
"17401";-5843,80257437306;-5843,80257437306;-5843,80256220654;Inf;NA;-5843,80257437306
"17402";-5843,80256220654;-5843,80256220654;-5843,80255004305;Inf;NA;-5843,80256220654
"17403";-5843,80255004305;-5843,80255004305;-5843,80253788259;Inf;NA;-5843,80255004305
"17404";-5843,80253788259;-5843,80253788259;-5843,80252572515;Inf;NA;-5843,80253788259
"17405";-5843,80252572515;-5843,80252572515;-5843,80251357074;Inf;NA;-5843,80252572515
"17406";-5843,80251357074;-5843,80251357074;-5843,80250141936;Inf;NA;-5843,80251357074
"17407";-5843,80250141936;-5843,80250141936;-5843,802489271;Inf;NA;-5843,80250141936
"17408";-5843,802489271;-5843,802489271;-5843,80247712567;Inf;NA;-5843,802489271
"17409";-5843,80247712567;-5843,80247712567;-5843,80246498336;Inf;NA;-5843,80247712567
"17410";-5843,80246498336;-5843,80246498336;-5843,80245284407;Inf;NA;-5843,80246498336
"17411";-5843,80245284407;-5843,80245284407;-5843,8024407078;Inf;NA;-5843,80245284407
"17412";-5843,8024407078;-5843,8024407078;-5843,80242857457;Inf;NA;-5843,8024407078
"17413";-5843,80242857457;-5843,80242857457;-5843,80241644435;Inf;NA;-5843,80242857457
"17414";-5843,80241644435;-5843,80241644435;-5843,80240431716;Inf;NA;-5843,80241644435
"17415";-5843,80240431716;-5843,80240431716;-5843,80239219298;Inf;NA;-5843,80240431716
"17416";-5843,80239219298;-5843,80239219298;-5843,80238007182;Inf;NA;-5843,80239219298
"17417";-5843,80238007182;-5843,80238007182;-5843,80236795369;Inf;NA;-5843,80238007182
"17418";-5843,80236795369;-5843,80236795369;-5843,80235583856;Inf;NA;-5843,80236795369
"17419";-5843,80235583856;-5843,80235583856;-5843,80234372646;Inf;NA;-5843,80235583856
"17420";-5843,80234372646;-5843,80234372646;-5843,80233161738;Inf;NA;-5843,80234372646
"17421";-5843,80233161738;-5843,80233161738;-5843,80231951131;Inf;NA;-5843,80233161738
"17422";-5843,80231951131;-5843,80231951131;-5843,80230740826;Inf;NA;-5843,80231951131
"17423";-5843,80230740826;-5843,80230740826;-5843,80229530821;Inf;NA;-5843,80230740826
"17424";-5843,80229530821;-5843,80229530821;-5843,8022832112;Inf;NA;-5843,80229530821
"17425";-5843,8022832112;-5843,8022832112;-5843,80227111718;Inf;NA;-5843,8022832112
"17426";-5843,80227111718;-5843,80227111718;-5843,8022590262;Inf;NA;-5843,80227111718
"17427";-5843,8022590262;-5843,8022590262;-5843,80224693821;Inf;NA;-5843,8022590262
"17428";-5843,80224693821;-5843,80224693821;-5843,80223485323;Inf;NA;-5843,80224693821
"17429";-5843,80223485323;-5843,80223485323;-5843,80222277128;Inf;NA;-5843,80223485323
"17430";-5843,80222277128;-5843,80222277128;-5843,80221069232;Inf;NA;-5843,80222277128
"17431";-5843,80221069232;-5843,80221069232;-5843,80219861638;Inf;NA;-5843,80221069232
"17432";-5843,80219861638;-5843,80219861638;-5843,80218654345;Inf;NA;-5843,80219861638
"17433";-5843,80218654345;-5843,80218654345;-5843,80217447353;Inf;NA;-5843,80218654345
"17434";-5843,80217447353;-5843,80217447353;-5843,80216240661;Inf;NA;-5843,80217447353
"17435";-5843,80216240661;-5843,80216240661;-5843,80215034271;Inf;NA;-5843,80216240661
"17436";-5843,80215034271;-5843,80215034271;-5843,80213828181;Inf;NA;-5843,80215034271
"17437";-5843,80213828181;-5843,80213828181;-5843,80212622391;Inf;NA;-5843,80213828181
"17438";-5843,80212622391;-5843,80212622391;-5843,80211416902;Inf;NA;-5843,80212622391
"17439";-5843,80211416902;-5843,80211416902;-5843,80210211714;Inf;NA;-5843,80211416902
"17440";-5843,80210211714;-5843,80210211714;-5843,80209006825;Inf;NA;-5843,80210211714
"17441";-5843,80209006825;-5843,80209006825;-5843,80207802238;Inf;NA;-5843,80209006825
"17442";-5843,80207802238;-5843,80207802238;-5843,8020659795;Inf;NA;-5843,80207802238
"17443";-5843,8020659795;-5843,8020659795;-5843,80205393963;Inf;NA;-5843,8020659795
"17444";-5843,80205393963;-5843,80205393963;-5843,80204190275;Inf;NA;-5843,80205393963
"17445";-5843,80204190275;-5843,80204190275;-5843,80202986888;Inf;NA;-5843,80204190275
"17446";-5843,80202986888;-5843,80202986888;-5843,80201783801;Inf;NA;-5843,80202986888
"17447";-5843,80201783801;-5843,80201783801;-5843,80200581015;Inf;NA;-5843,80201783801
"17448";-5843,80200581015;-5843,80200581015;-5843,80199378526;Inf;NA;-5843,80200581015
"17449";-5843,80199378526;-5843,80199378526;-5843,80198176339;Inf;NA;-5843,80199378526
"17450";-5843,80198176339;-5843,80198176339;-5843,80196974452;Inf;NA;-5843,80198176339
"17451";-5843,80196974452;-5843,80196974452;-5843,80195772863;Inf;NA;-5843,80196974452
"17452";-5843,80195772863;-5843,80195772863;-5843,80194571575;Inf;NA;-5843,80195772863
"17453";-5843,80194571575;-5843,80194571575;-5843,80193370585;Inf;NA;-5843,80194571575
"17454";-5843,80193370585;-5843,80193370585;-5843,80192169896;Inf;NA;-5843,80193370585
"17455";-5843,80192169896;-5843,80192169896;-5843,80190969506;Inf;NA;-5843,80192169896
"17456";-5843,80190969506;-5843,80190969506;-5843,80189769415;Inf;NA;-5843,80190969506
"17457";-5843,80189769415;-5843,80189769415;-5843,80188569624;Inf;NA;-5843,80189769415
"17458";-5843,80188569624;-5843,80188569624;-5843,80187370132;Inf;NA;-5843,80188569624
"17459";-5843,80187370132;-5843,80187370132;-5843,80186170939;Inf;NA;-5843,80187370132
"17460";-5843,80186170939;-5843,80186170939;-5843,80184972045;Inf;NA;-5843,80186170939
"17461";-5843,80184972045;-5843,80184972045;-5843,8018377345;Inf;NA;-5843,80184972045
"17462";-5843,8018377345;-5843,8018377345;-5843,80182575155;Inf;NA;-5843,8018377345
"17463";-5843,80182575155;-5843,80182575155;-5843,80181377156;Inf;NA;-5843,80182575155
"17464";-5843,80181377156;-5843,80181377156;-5843,80180179458;Inf;NA;-5843,80181377156
"17465";-5843,80180179458;-5843,80180179458;-5843,80178982059;Inf;NA;-5843,80180179458
"17466";-5843,80178982059;-5843,80178982059;-5843,80177784958;Inf;NA;-5843,80178982059
"17467";-5843,80177784958;-5843,80177784958;-5843,80176588155;Inf;NA;-5843,80177784958
"17468";-5843,80176588155;-5843,80176588155;-5843,80175391653;Inf;NA;-5843,80176588155
"17469";-5843,80175391653;-5843,80175391653;-5843,80174195447;Inf;NA;-5843,80175391653
